org:resource,lifecycle:transition,time:timestamp,concept:name,case:concept:name
NONE,complete,2013-12-13 08:01:24.772000+00:00,Register Request Details,trace_5
NONE,complete,2013-12-13 09:01:24.772000+00:00,Register Request Sender,trace_5
NONE,complete,2013-12-13 10:01:24.772000+00:00,Finish Transaction Request Registration,trace_5
NONE,complete,2013-12-13 11:01:24.772000+00:00,Start Sender Authentification,trace_5
NONE,complete,2013-12-13 12:01:24.772000+00:00,Check Sender Personal ID,trace_5
NONE,complete,2013-12-13 13:01:24.772000+00:00,Request Bank ID,trace_5
NONE,complete,2013-12-13 14:01:24.772000+00:00,Generate Bank ID,trace_5
NONE,complete,2013-12-13 15:01:24.772000+00:00,Low Check Sender Historial,trace_5
NONE,complete,2013-12-13 16:01:24.772000+00:00,Low Check Sender Profile,trace_5
NONE,complete,2013-12-13 17:01:24.772000+00:00,Activate Bank ID,trace_5
NONE,complete,2013-12-13 18:01:24.772000+00:00,Register New Client,trace_5
NONE,complete,2013-12-13 19:01:24.772000+00:00,Finish Sender Authentification,trace_5
NONE,complete,2013-12-13 20:01:24.772000+00:00,SPV,trace_5
NONE,complete,2013-12-13 21:01:24.772000+00:00,Start Cash Payment Processing,trace_5
NONE,complete,2013-12-13 22:01:24.772000+00:00,Collect Cash,trace_5
NONE,complete,2013-12-13 23:01:24.772000+00:00,Autenticate Cash,trace_5
NONE,complete,2013-12-14 00:01:24.772000+00:00,Check Bank Serial Numbers,trace_5
NONE,complete,2013-12-14 01:01:24.772000+00:00,Check Authority Serial Numbers,trace_5
NONE,complete,2013-12-14 02:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_5
NONE,complete,2013-12-14 03:01:24.772000+00:00,Count and Pack Cash,trace_5
NONE,complete,2013-12-14 04:01:24.772000+00:00,Emit Cash Received Receipt,trace_5
NONE,complete,2013-12-14 05:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_5
NONE,complete,2013-12-14 06:01:24.772000+00:00,Register and Close Cash Payment,trace_5
NONE,complete,2013-12-14 07:01:24.772000+00:00,Finish Cash Payment Processing,trace_5
NONE,complete,2013-12-14 08:01:24.772000+00:00,Finish Payment Processing,trace_5
NONE,complete,2013-12-14 09:01:24.772000+00:00,Start Receiver Processing,trace_5
NONE,complete,2013-12-14 10:01:24.772000+00:00,Start Receiver Pre Profiling,trace_5
NONE,complete,2013-12-14 11:01:24.772000+00:00,Receiver External Profiling Checking,trace_5
NONE,complete,2013-12-14 12:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_5
NONE,complete,2013-12-14 13:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_5
NONE,complete,2013-12-14 14:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_5
NONE,complete,2013-12-14 15:01:24.772000+00:00,Request Extra Pre Profiling,trace_5
NONE,complete,2013-12-14 16:01:24.772000+00:00,Start Receiver Pre Profiling,trace_5
NONE,complete,2013-12-14 17:01:24.772000+00:00,Receiver External Profiling Checking,trace_5
NONE,complete,2013-12-14 18:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_5
NONE,complete,2013-12-14 19:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_5
NONE,complete,2013-12-14 20:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_5
NONE,complete,2013-12-14 21:01:24.772000+00:00,Evaluate Pre Profiling,trace_5
NONE,complete,2013-12-14 22:01:24.772000+00:00,Start High Risk Receiver Processing,trace_5
NONE,complete,2013-12-14 23:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_5
NONE,complete,2013-12-15 00:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_5
NONE,complete,2013-12-15 01:01:24.772000+00:00,High Risk Historial Analysis,trace_5
NONE,complete,2013-12-15 02:01:24.772000+00:00,Manual High Risk Receiver Profile Check,trace_5
NONE,complete,2013-12-15 03:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_5
NONE,complete,2013-12-15 04:01:24.772000+00:00,High Risk Receiver Register,trace_5
NONE,complete,2013-12-15 05:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_5
NONE,complete,2013-12-15 06:01:24.772000+00:00,Finish Receiver Processing,trace_5
NONE,complete,2013-12-15 07:01:24.772000+00:00,Start Transfer Transaction,trace_5
NONE,complete,2013-12-15 08:01:24.772000+00:00,Start External Transfer,trace_5
NONE,complete,2013-12-15 09:01:24.772000+00:00,Check Destiny Disponibility,trace_5
NONE,complete,2013-12-15 10:01:24.772000+00:00,Destiny Not Disponible,trace_5
NONE,complete,2013-12-15 11:01:24.772000+00:00,Check Destiny Disponibility,trace_5
NONE,complete,2013-12-15 12:01:24.772000+00:00,Destiny Not Disponible,trace_5
NONE,complete,2013-12-15 13:01:24.772000+00:00,Check Destiny Disponibility,trace_5
NONE,complete,2013-12-15 14:01:24.772000+00:00,External Transfer,trace_5
NONE,complete,2013-12-15 15:01:24.772000+00:00,Check External Transfer,trace_5
NONE,complete,2013-12-15 16:01:24.772000+00:00,Register External Transfer,trace_5
NONE,complete,2013-12-15 17:01:24.772000+00:00,Finish External Transfer,trace_5
NONE,complete,2013-12-15 18:01:24.772000+00:00,Finish Transfer Transaction,trace_5
NONE,complete,2013-12-15 19:01:24.772000+00:00,Start Closing,trace_5
NONE,complete,2013-12-15 20:01:24.772000+00:00,Register Transfer Closing,trace_5
NONE,complete,2013-12-15 21:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_5
NONE,complete,2013-12-15 22:01:24.772000+00:00,Notify Authority Transfer Closing,trace_5
NONE,complete,2013-12-15 23:01:24.772000+00:00,Start Receipt Processing,trace_5
NONE,complete,2013-12-16 00:01:24.772000+00:00,Paper Receipt,trace_5
NONE,complete,2013-12-16 01:01:24.772000+00:00,Generate Paper Receipt,trace_5
NONE,complete,2013-12-16 02:01:24.772000+00:00,Finish Receipt Processing,trace_5
NONE,complete,2013-12-16 03:01:24.772000+00:00,Finish Closing,trace_5
NONE,complete,2013-12-16 04:01:24.772000+00:00,Finish Transaction,trace_5
NONE,complete,2013-12-16 05:01:24.772000+00:00,Start Transaction,trace_6
NONE,complete,2013-12-16 06:01:24.772000+00:00,Start Transaction Request Registration,trace_6
NONE,complete,2013-12-16 07:01:24.772000+00:00,Register Request Details,trace_6
NONE,complete,2013-12-16 08:01:24.772000+00:00,Register Request Receiver,trace_6
NONE,complete,2013-12-16 09:01:24.772000+00:00,Register Request Sender,trace_6
NONE,complete,2013-12-16 10:01:24.772000+00:00,Finish Transaction Request Registration,trace_6
NONE,complete,2013-12-16 11:01:24.772000+00:00,Start Sender Authentification,trace_6
NONE,complete,2013-12-16 12:01:24.772000+00:00,Check Sender Bank ID,trace_6
NONE,complete,2013-12-16 13:01:24.772000+00:00,Register Old Client,trace_6
NONE,complete,2013-12-16 14:01:24.772000+00:00,Finish Sender Authentification,trace_6
NONE,complete,2013-12-16 15:01:24.772000+00:00,SPV,trace_6
NONE,complete,2013-12-16 16:01:24.772000+00:00,Start Cheque Payment Processing,trace_6
NONE,complete,2013-12-16 17:01:24.772000+00:00,Automatic Check Authentification,trace_6
NONE,complete,2013-12-16 18:01:24.772000+00:00,Start Cheque Checking,trace_6
NONE,complete,2013-12-16 19:01:24.772000+00:00,Check Bank Cheque Serial Numbers,trace_6
NONE,complete,2013-12-16 20:01:24.772000+00:00,Check Inter-Bank Cheque Serial Numbers,trace_6
NONE,complete,2013-12-16 21:01:24.772000+00:00,Check Authority Cheque Serial Numbers,trace_6
NONE,complete,2013-12-16 22:01:24.772000+00:00,Finish Cheque Checking,trace_6
NONE,complete,2013-12-16 23:01:24.772000+00:00,Process Cheque,trace_6
NONE,complete,2013-12-17 00:01:24.772000+00:00,Register Cheque,trace_6
NONE,complete,2013-12-17 01:01:24.772000+00:00,Communicate Cheque Receipt Authorities,trace_6
NONE,complete,2013-12-17 02:01:24.772000+00:00,Emit Cheque Received Receipt,trace_6
NONE,complete,2013-12-17 03:01:24.772000+00:00,Finish Cheque Payment Processing,trace_6
NONE,complete,2013-12-17 04:01:24.772000+00:00,Finish Payment Processing,trace_6
NONE,complete,2013-12-17 05:01:24.772000+00:00,Start Receiver Processing,trace_6
NONE,complete,2013-12-17 06:01:24.772000+00:00,Start Receiver Pre Profiling,trace_6
NONE,complete,2013-12-17 07:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_6
NONE,complete,2013-12-17 08:01:24.772000+00:00,Receiver External Profiling Checking,trace_6
NONE,complete,2013-12-17 09:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_6
NONE,complete,2013-12-17 10:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_6
NONE,complete,2013-12-17 11:01:24.772000+00:00,Evaluate Pre Profiling,trace_6
NONE,complete,2013-12-17 12:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_6
NONE,complete,2013-12-17 13:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_6
NONE,complete,2013-12-17 14:01:24.772000+00:00,Low Risk External Receiver Verification,trace_6
NONE,complete,2013-12-17 15:01:24.772000+00:00,Low Risk Receiver Register,trace_6
NONE,complete,2013-12-17 16:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_6
NONE,complete,2013-12-17 17:01:24.772000+00:00,Finish Receiver Processing,trace_6
NONE,complete,2013-12-17 18:01:24.772000+00:00,Start Transfer Transaction,trace_6
NONE,complete,2013-12-17 19:01:24.772000+00:00,Start External Transfer,trace_6
NONE,complete,2013-12-17 20:01:24.772000+00:00,Check Destiny Disponibility,trace_6
NONE,complete,2013-12-17 21:01:24.772000+00:00,External Transfer,trace_6
NONE,complete,2013-12-17 22:01:24.772000+00:00,Check External Transfer,trace_6
NONE,complete,2013-12-17 23:01:24.772000+00:00,Register External Transfer,trace_6
NONE,complete,2013-12-18 00:01:24.772000+00:00,Finish External Transfer,trace_6
NONE,complete,2013-12-18 01:01:24.772000+00:00,Finish Transfer Transaction,trace_6
NONE,complete,2013-12-18 02:01:24.772000+00:00,Start Closing,trace_6
NONE,complete,2013-12-18 03:01:24.772000+00:00,Notify Authority Transfer Closing,trace_6
NONE,complete,2013-12-18 04:01:24.772000+00:00,Start Receipt Processing,trace_6
NONE,complete,2013-12-18 05:01:24.772000+00:00,Electronic Receipt,trace_6
NONE,complete,2013-12-18 06:01:24.772000+00:00,Register Transfer Closing,trace_6
NONE,complete,2013-12-18 07:01:24.772000+00:00,Electronic  Sending Receipt,trace_6
NONE,complete,2013-12-18 08:01:24.772000+00:00,Finish Receipt Processing,trace_6
NONE,complete,2013-12-18 09:01:24.772000+00:00,Finish Closing,trace_6
NONE,complete,2013-12-18 10:01:24.772000+00:00,Finish Transaction,trace_6
NONE,complete,2013-12-18 11:01:24.772000+00:00,Start Transaction,trace_7
NONE,complete,2013-12-18 12:01:24.772000+00:00,Start Transaction Request Registration,trace_7
NONE,complete,2013-12-18 13:01:24.772000+00:00,Register Request Details,trace_7
NONE,complete,2013-12-18 14:01:24.772000+00:00,Register Request Receiver,trace_7
NONE,complete,2013-12-18 15:01:24.772000+00:00,Register Request Sender,trace_7
NONE,complete,2013-12-18 16:01:24.772000+00:00,Finish Transaction Request Registration,trace_7
NONE,complete,2013-12-18 17:01:24.772000+00:00,Start Sender Authentification,trace_7
NONE,complete,2013-12-18 18:01:24.772000+00:00,Check Sender Personal ID,trace_7
NONE,complete,2013-12-18 19:01:24.772000+00:00,Start Check Unknown Client,trace_7
NONE,complete,2013-12-18 20:01:24.772000+00:00,Notify Sender to Authority,trace_7
NONE,complete,2013-12-18 21:01:24.772000+00:00,High Check Sender Profile,trace_7
NONE,complete,2013-12-18 22:01:24.772000+00:00,High Check Sender Historial,trace_7
NONE,complete,2013-12-18 23:01:24.772000+00:00,Finish Check Unknown Client,trace_7
NONE,complete,2013-12-19 00:01:24.772000+00:00,Register New Client,trace_7
NONE,complete,2013-12-19 01:01:24.772000+00:00,Finish Sender Authentification,trace_7
NONE,complete,2013-12-19 02:01:24.772000+00:00,SPV,trace_7
NONE,complete,2013-12-19 03:01:24.772000+00:00,Start Account Payment Processing,trace_7
NONE,complete,2013-12-19 04:01:24.772000+00:00,Request Account Payment,trace_7
NONE,complete,2013-12-19 05:01:24.772000+00:00,Check Account Payment Request,trace_7
NONE,complete,2013-12-19 06:01:24.772000+00:00,Update Request Account Payment,trace_7
NONE,complete,2013-12-19 07:01:24.772000+00:00,Request Account Payment,trace_7
NONE,complete,2013-12-19 08:01:24.772000+00:00,Start Account Verification,trace_7
NONE,complete,2013-12-19 09:01:24.772000+00:00,Authorities Account Verification,trace_7
NONE,complete,2013-12-19 10:01:24.772000+00:00,Check Account Payment Request,trace_7
NONE,complete,2013-12-19 11:01:24.772000+00:00,Accept Request Account Payment,trace_7
NONE,complete,2013-12-19 12:01:24.772000+00:00,Bank Account Verification,trace_7
NONE,complete,2013-12-19 13:01:24.772000+00:00,Finish Account Verification,trace_7
NONE,complete,2013-12-19 14:01:24.772000+00:00,Process and Block Account Payment,trace_7
NONE,complete,2013-12-19 15:01:24.772000+00:00,Communicate Account Payment Authorities,trace_7
NONE,complete,2013-12-19 16:01:24.772000+00:00,ECPR,trace_7
NONE,complete,2013-12-19 17:01:24.772000+00:00,Register and Close Account Payment,trace_7
NONE,complete,2013-12-19 18:01:24.772000+00:00,Finish Account Payment Processing,trace_7
NONE,complete,2013-12-19 19:01:24.772000+00:00,Finish Payment Processing,trace_7
NONE,complete,2013-12-19 20:01:24.772000+00:00,Start Receiver Processing,trace_7
NONE,complete,2013-12-19 21:01:24.772000+00:00,Start Receiver Pre Profiling,trace_7
NONE,complete,2013-12-19 22:01:24.772000+00:00,Receiver External Profiling Checking,trace_7
NONE,complete,2013-12-19 23:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_7
NONE,complete,2013-12-20 00:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_7
NONE,complete,2013-12-20 01:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_7
NONE,complete,2013-12-20 02:01:24.772000+00:00,Evaluate Pre Profiling,trace_7
NONE,complete,2013-12-20 03:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_7
NONE,complete,2013-12-20 04:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_7
NONE,complete,2013-12-20 05:01:24.772000+00:00,Low Risk External Receiver Verification,trace_7
NONE,complete,2013-12-20 06:01:24.772000+00:00,Low Risk Receiver Register,trace_7
NONE,complete,2013-12-20 07:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_7
NONE,complete,2013-12-20 08:01:24.772000+00:00,Finish Receiver Processing,trace_7
NONE,complete,2013-12-20 09:01:24.772000+00:00,Start Transfer Transaction,trace_7
NONE,complete,2013-12-20 10:01:24.772000+00:00,Start Internal Transfer,trace_7
NONE,complete,2013-12-20 11:01:24.772000+00:00,Check Internal Transfer,trace_7
NONE,complete,2013-12-20 12:01:24.772000+00:00,Register Internal Transfer,trace_7
NONE,complete,2013-12-20 13:01:24.772000+00:00,Finish Internal Transfer,trace_7
NONE,complete,2013-12-20 14:01:24.772000+00:00,Finish Transfer Transaction,trace_7
NONE,complete,2013-12-20 15:01:24.772000+00:00,Start Closing,trace_7
NONE,complete,2013-12-20 16:01:24.772000+00:00,Notify Authority Transfer Closing,trace_7
NONE,complete,2013-12-20 17:01:24.772000+00:00,Start Receipt Processing,trace_7
NONE,complete,2013-12-20 18:01:24.772000+00:00,Electronic Receipt,trace_7
NONE,complete,2013-12-20 19:01:24.772000+00:00,Register Transfer Closing,trace_7
NONE,complete,2013-12-20 20:01:24.772000+00:00,Electronic  Sending Receipt,trace_7
NONE,complete,2013-12-20 21:01:24.772000+00:00,Finish Receipt Processing,trace_7
NONE,complete,2013-12-20 22:01:24.772000+00:00,Finish Closing,trace_7
NONE,complete,2013-12-20 23:01:24.772000+00:00,Finish Transaction,trace_7
NONE,complete,2013-12-21 00:01:24.772000+00:00,Start Transaction,trace_8
NONE,complete,2013-12-21 01:01:24.772000+00:00,Start Transaction Request Registration,trace_8
NONE,complete,2013-12-21 02:01:24.772000+00:00,Register Request Receiver,trace_8
NONE,complete,2013-12-21 03:01:24.772000+00:00,Register Request Details,trace_8
NONE,complete,2013-12-21 04:01:24.772000+00:00,Register Request Sender,trace_8
NONE,complete,2013-12-21 05:01:24.772000+00:00,Finish Transaction Request Registration,trace_8
NONE,complete,2013-12-21 06:01:24.772000+00:00,Start Sender Authentification,trace_8
NONE,complete,2013-12-21 07:01:24.772000+00:00,Check Sender Personal ID,trace_8
NONE,complete,2013-12-21 08:01:24.772000+00:00,Start Check Unknown Client,trace_8
NONE,complete,2013-12-21 09:01:24.772000+00:00,Notify Sender to Authority,trace_8
NONE,complete,2013-12-21 10:01:24.772000+00:00,High Check Sender Profile,trace_8
NONE,complete,2013-12-21 11:01:24.772000+00:00,High Check Sender Historial,trace_8
NONE,complete,2013-12-21 12:01:24.772000+00:00,Finish Check Unknown Client,trace_8
NONE,complete,2013-12-21 13:01:24.772000+00:00,Register New Client,trace_8
NONE,complete,2013-12-21 14:01:24.772000+00:00,Finish Sender Authentification,trace_8
NONE,complete,2013-12-21 15:01:24.772000+00:00,SPV,trace_8
NONE,complete,2013-12-21 16:01:24.772000+00:00,Start Cash Payment Processing,trace_8
NONE,complete,2013-12-21 17:01:24.772000+00:00,Collect Cash,trace_8
NONE,complete,2013-12-21 18:01:24.772000+00:00,Autenticate Cash,trace_8
NONE,complete,2013-12-21 19:01:24.772000+00:00,Check Authority Serial Numbers,trace_8
NONE,complete,2013-12-21 20:01:24.772000+00:00,Check Bank Serial Numbers,trace_8
NONE,complete,2013-12-21 21:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_8
NONE,complete,2013-12-21 22:01:24.772000+00:00,Count and Pack Cash,trace_8
NONE,complete,2013-12-21 23:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_8
NONE,complete,2013-12-22 00:01:24.772000+00:00,Emit Cash Received Receipt,trace_8
NONE,complete,2013-12-22 01:01:24.772000+00:00,Register and Close Cash Payment,trace_8
NONE,complete,2013-12-22 02:01:24.772000+00:00,Finish Cash Payment Processing,trace_8
NONE,complete,2013-12-22 03:01:24.772000+00:00,Finish Payment Processing,trace_8
NONE,complete,2013-12-22 04:01:24.772000+00:00,Start Receiver Processing,trace_8
NONE,complete,2013-12-22 05:01:24.772000+00:00,Start Receiver Pre Profiling,trace_8
NONE,complete,2013-12-22 06:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_8
NONE,complete,2013-12-22 07:01:24.772000+00:00,Receiver External Profiling Checking,trace_8
